execution_count,total_worker_time,min_worker_time,max_worker_time,total_physical_reads,min_physical_reads,max_physical_reads,total_logical_reads,min_logical_reads,max_logical_reads,total_logical_writes,min_logical_writes,max_logical_writes,total_clr_time,min_clr_time,max_clr_time,total_elapsed_time,min_elapsed_time,max_elapsed_time,db_name,timestamp,hash
5,1528,133,1587,0,0,0,30,6,6,0,0,0,0,0,0,1530,133,1588,msdb,10/23/2020 14:22:02,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
1,1246,859,180185,0,0,0,6,0,94,0,0,0,0,0,0,1247,861,190587,msdb,10/23/2020 14:22:02,ed4260ca6c4d3f06ce4cc514996ce13c1d2d5ef2fcd4147a8f22df8801a07277
2,2689,767,3537,0,0,0,12,6,23,0,0,1,0,0,0,2691,768,62564,msdb,10/23/2020 14:22:02,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
2,1482,526,1441,0,0,0,344,172,172,0,0,0,0,0,0,1482,526,1441,,10/23/2020 14:22:02,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
4293,275801,20,9394,0,0,32,13661,3,19,104,0,5,0,0,0,314149,20,22739,StackOverflow2010,10/23/2020 14:23:02,8041c5cad44dab055bd9bc1e954d3a74e4fb91dcb975df7f14c429ffdd7e7d2a
49,1419773,23608,92218,0,0,49,29451,601,683,3,0,2,0,0,0,2479533,23704,294711,StackOverflow2010,10/23/2020 14:23:02,1d7cf63d199727bb4ec1db1ae42ef552ddd7f7597724dbbf1cdf8132bb6c9f29
1,68,50,153,0,0,0,0,0,0,0,0,0,0,0,0,68,50,154,msdb,10/23/2020 14:23:02,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
2,823,298,652,0,0,0,344,172,172,0,0,0,0,0,0,823,298,653,,10/23/2020 14:23:02,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,50,37,346,0,0,0,0,0,0,0,0,0,0,0,0,50,37,347,msdb,10/23/2020 14:23:02,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,1710,126,2065,0,0,0,17,8,25,0,0,1,0,0,0,1710,924,2065,msdb,10/23/2020 14:23:02,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
65,68528,623,4292,0,0,32,25674,393,441,1,0,3,0,0,0,68551,623,7078,StackOverflow2010,10/23/2020 14:23:02,bbba4f7ad05635c0393dae6ac9d92f71032803b6bdf01811d2abf0e972d19e9f
103,128825,755,11849,0,0,4294,91941,890,2106,2,0,2,0,0,0,128867,755,98722,StackOverflow2010,10/23/2020 14:23:02,6a4af36b02c067611b0aef9944806ad5ac66eb40377854b93132a8a691d4dcba
2,122,43,87,0,0,0,4,2,2,0,0,0,0,0,0,123,43,88,,10/23/2020 14:23:02,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
2,11353,4318,243289,0,0,0,34,17,171,0,0,0,0,0,0,69049,4380,649460,msdb,10/23/2020 14:23:02,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
2,11011,3362,41344,0,0,0,26,13,13,0,0,0,0,0,0,55511,3407,387767,msdb,10/23/2020 14:23:02,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,103,41,305,0,0,0,6,3,3,0,0,0,0,0,0,104,41,306,master,10/23/2020 14:23:02,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
47,95410078,1978106,2150468,0,0,1,1259517,25112,27101,1,0,2,0,0,0,61695918,1028638,2853384,StackOverflow2010,10/23/2020 14:23:02,01873393c7f73f1b56862ea208bd777197c2ec10085b397e384cefa9e06602bd
1,885,457,1781,0,0,0,6,0,6,0,0,0,0,0,0,885,644,1782,msdb,10/23/2020 14:23:02,71f072da84be4d1c7ae55257c696834aded2c55c90e6797ee3a048fa45e0c84b
2,1711,168,1161,0,0,0,12,0,6,0,0,0,0,0,0,1714,241,1162,msdb,10/23/2020 14:23:02,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
4,3412,649,11372,0,0,8,582,144,156,0,0,0,0,0,0,3415,649,11373,msdb,10/23/2020 14:23:02,7447b4a697ce6d65385f4e9fbd91d6b04f7d1dd9714c49169e9e2bc074ead2ed
2,376,113,529,0,0,0,10,5,85,0,0,0,0,0,0,376,113,530,msdb,10/23/2020 14:23:02,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,1378,482,1313,0,0,0,344,172,172,0,0,0,0,0,0,1379,482,1314,,10/23/2020 14:23:02,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
2,79,18,101,0,0,0,6,3,4,0,0,0,0,0,0,80,18,101,msdb,10/23/2020 14:23:02,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
1,3085,1925,83806,0,0,0,20,5,90,0,0,1,0,0,0,3086,1926,88271,msdb,10/23/2020 14:23:02,a22e32e9776753c21d82f4beabf5f34cb638b6a324e3f2fb4663984771973fa2
1,666,406,2349,0,0,0,38,38,38,0,0,0,0,0,0,668,406,2349,msdb,10/23/2020 14:23:02,c2068250b7cc9d292f7e8ccbea5c8cfa15cc9d55d935d540f6a5959ba896e626
5500,211719,10,3639,0,0,48,16699,3,20,29,0,5,0,0,0,213016,10,65613,StackOverflow2010,10/23/2020 14:23:02,7bd85c3a6dea7b00a99fe584b38041eb067ce328c3855a48a18300949fee1f79
5,2083,133,1587,0,0,0,30,6,6,0,0,0,0,0,0,2084,133,1588,msdb,10/23/2020 14:23:02,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
1,1116,859,180185,0,0,0,6,0,94,0,0,0,0,0,0,1117,861,190587,msdb,10/23/2020 14:23:02,ed4260ca6c4d3f06ce4cc514996ce13c1d2d5ef2fcd4147a8f22df8801a07277
2,2756,767,3537,0,0,0,12,6,23,0,0,1,0,0,0,2759,768,62564,msdb,10/23/2020 14:23:02,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
2,1380,526,1441,0,0,0,344,172,172,0,0,0,0,0,0,1382,526,1441,,10/23/2020 14:23:02,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
2807,170057,20,9394,0,0,32,8915,3,19,69,0,5,0,0,0,180738,20,22739,StackOverflow2010,10/23/2020 14:24:02,8041c5cad44dab055bd9bc1e954d3a74e4fb91dcb975df7f14c429ffdd7e7d2a
56,1673889,23608,92218,0,0,49,33657,601,683,2,0,2,0,0,0,2833285,23704,294711,StackOverflow2010,10/23/2020 14:24:02,1d7cf63d199727bb4ec1db1ae42ef552ddd7f7597724dbbf1cdf8132bb6c9f29
1,76,50,153,0,0,0,0,0,0,0,0,0,0,0,0,76,50,154,msdb,10/23/2020 14:24:02,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
2,992,298,652,0,0,0,344,172,172,0,0,0,0,0,0,993,298,653,,10/23/2020 14:24:02,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,64,37,346,0,0,0,0,0,0,0,0,0,0,0,0,66,37,347,msdb,10/23/2020 14:24:02,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,1571,126,2065,0,0,0,17,8,25,0,0,1,0,0,0,1572,924,2065,msdb,10/23/2020 14:24:02,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
40,44013,623,4292,0,0,32,15794,393,441,2,0,3,0,0,0,44029,623,7078,StackOverflow2010,10/23/2020 14:24:02,bbba4f7ad05635c0393dae6ac9d92f71032803b6bdf01811d2abf0e972d19e9f
71,88223,755,11849,0,0,4294,63371,890,2106,2,0,2,0,0,0,88250,755,98722,StackOverflow2010,10/23/2020 14:24:02,6a4af36b02c067611b0aef9944806ad5ac66eb40377854b93132a8a691d4dcba
2,129,43,87,0,0,0,4,2,2,0,0,0,0,0,0,130,43,88,,10/23/2020 14:24:02,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
2,11979,4318,243289,0,0,0,34,17,171,0,0,0,0,0,0,79239,4380,649460,msdb,10/23/2020 14:24:02,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
2,17457,3362,41344,0,0,0,26,13,13,0,0,0,0,0,0,73422,3407,387767,msdb,10/23/2020 14:24:02,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,388,113,529,0,0,0,10,5,85,0,0,0,0,0,0,390,113,530,msdb,10/23/2020 14:24:02,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
1,45478,30045,85459,0,0,0,0,0,150,0,0,0,0,0,0,79239,30213,1442405,master,10/23/2020 14:24:02,ee0e8737baa78a65187d9bd08e8705f87e539394b8d4ee9aca8408f1e4841da8
49,99846839,1978106,2150468,0,0,1,1324146,25112,27186,2,0,2,0,0,0,80237152,1028638,2853384,StackOverflow2010,10/23/2020 14:24:02,01873393c7f73f1b56862ea208bd777197c2ec10085b397e384cefa9e06602bd
1,994,457,1781,0,0,0,6,0,6,0,0,0,0,0,0,996,644,1782,msdb,10/23/2020 14:24:02,71f072da84be4d1c7ae55257c696834aded2c55c90e6797ee3a048fa45e0c84b
2,1162,168,1161,0,0,0,12,0,6,0,0,0,0,0,0,1164,241,1162,msdb,10/23/2020 14:24:02,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
4,3837,649,11372,0,0,8,579,144,156,0,0,0,0,0,0,3839,649,11373,msdb,10/23/2020 14:24:02,7447b4a697ce6d65385f4e9fbd91d6b04f7d1dd9714c49169e9e2bc074ead2ed
2,1560,482,1313,0,0,0,344,172,172,0,0,0,0,0,0,1561,482,1314,,10/23/2020 14:24:02,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
2,77,18,101,0,0,0,6,3,4,0,0,0,0,0,0,77,18,101,msdb,10/23/2020 14:24:02,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
1,3136,1925,83806,0,0,0,20,5,90,0,0,1,0,0,0,3137,1926,88271,msdb,10/23/2020 14:24:02,a22e32e9776753c21d82f4beabf5f34cb638b6a324e3f2fb4663984771973fa2
1,666,406,2349,0,0,0,38,38,38,0,0,0,0,0,0,666,406,2349,msdb,10/23/2020 14:24:02,c2068250b7cc9d292f7e8ccbea5c8cfa15cc9d55d935d540f6a5959ba896e626
4000,142349,10,3639,0,0,48,12142,3,20,21,0,5,0,0,0,143291,10,65613,StackOverflow2010,10/23/2020 14:24:02,7bd85c3a6dea7b00a99fe584b38041eb067ce328c3855a48a18300949fee1f79
2,125,41,305,0,0,0,6,3,3,0,0,0,0,0,0,125,41,306,master,10/23/2020 14:24:02,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
5,1585,133,1587,0,0,0,30,6,6,0,0,0,0,0,0,1588,133,1588,msdb,10/23/2020 14:24:02,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
1,1225,859,180185,0,0,0,6,0,94,0,0,0,0,0,0,1227,861,190587,msdb,10/23/2020 14:24:02,ed4260ca6c4d3f06ce4cc514996ce13c1d2d5ef2fcd4147a8f22df8801a07277
2,2667,767,3537,0,0,0,12,6,23,0,0,1,0,0,0,2668,768,62564,msdb,10/23/2020 14:24:02,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
2,1695,526,1441,0,0,0,344,172,172,0,0,0,0,0,0,1695,526,1441,,10/23/2020 14:24:02,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
2,1588,482,1313,0,0,0,344,172,172,0,0,0,0,0,0,1588,482,1314,,10/23/2020 14:25:02,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
4000,270062,20,9394,0,0,32,12723,3,19,96,0,5,0,0,0,296552,20,22739,StackOverflow2010,10/23/2020 14:25:02,8041c5cad44dab055bd9bc1e954d3a74e4fb91dcb975df7f14c429ffdd7e7d2a
46,1337979,23608,92218,0,0,49,27648,601,683,1,0,2,0,0,0,2092383,23704,294711,StackOverflow2010,10/23/2020 14:25:02,1d7cf63d199727bb4ec1db1ae42ef552ddd7f7597724dbbf1cdf8132bb6c9f29
1,82,50,153,0,0,0,0,0,0,0,0,0,0,0,0,82,50,154,msdb,10/23/2020 14:25:02,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
2,963,298,652,0,0,0,344,172,172,0,0,0,0,0,0,963,298,653,,10/23/2020 14:25:02,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,1657,126,2065,0,0,0,17,8,25,0,0,1,0,0,0,1658,924,2065,msdb,10/23/2020 14:25:02,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
41,43640,623,4292,0,0,32,16179,393,441,0,0,3,0,0,0,43654,623,7078,StackOverflow2010,10/23/2020 14:25:02,bbba4f7ad05635c0393dae6ac9d92f71032803b6bdf01811d2abf0e972d19e9f
93,120361,755,11849,0,0,4294,83009,890,2106,2,0,2,0,0,0,120401,755,98722,StackOverflow2010,10/23/2020 14:25:02,6a4af36b02c067611b0aef9944806ad5ac66eb40377854b93132a8a691d4dcba
2,115,43,87,0,0,0,4,2,2,0,0,0,0,0,0,115,43,88,,10/23/2020 14:25:02,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
2,13400,4318,243289,0,0,0,34,17,171,0,0,0,0,0,0,214518,4380,649460,msdb,10/23/2020 14:25:02,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
2,11242,3362,41344,0,0,0,26,13,13,0,0,0,0,0,0,100149,3407,387767,msdb,10/23/2020 14:25:02,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
1,75,41,305,0,0,0,3,3,3,0,0,0,0,0,0,76,41,306,master,10/23/2020 14:25:02,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
48,97991549,1978106,2150468,0,0,1,1298180,25112,27274,1,0,2,0,0,0,66565769,1028638,2853384,StackOverflow2010,10/23/2020 14:25:02,01873393c7f73f1b56862ea208bd777197c2ec10085b397e384cefa9e06602bd
2,1162,168,1161,0,0,0,12,0,6,0,0,0,0,0,0,1164,241,1162,msdb,10/23/2020 14:25:02,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
4,4463,649,11372,0,0,8,579,144,156,0,0,0,0,0,0,4466,649,11373,msdb,10/23/2020 14:25:02,7447b4a697ce6d65385f4e9fbd91d6b04f7d1dd9714c49169e9e2bc074ead2ed
1,75,37,346,0,0,0,0,0,0,0,0,0,0,0,0,74,37,347,msdb,10/23/2020 14:25:02,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
2,379,113,529,0,0,0,10,5,85,0,0,0,0,0,0,380,113,530,msdb,10/23/2020 14:25:02,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
1,1276,457,1781,0,0,0,6,0,6,0,0,0,0,0,0,1277,644,1782,msdb,10/23/2020 14:25:02,71f072da84be4d1c7ae55257c696834aded2c55c90e6797ee3a048fa45e0c84b
2,74,18,101,0,0,0,6,3,4,0,0,0,0,0,0,75,18,101,msdb,10/23/2020 14:25:02,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
1,3041,1925,83806,0,0,0,20,5,90,0,0,1,0,0,0,3042,1926,88271,msdb,10/23/2020 14:25:02,a22e32e9776753c21d82f4beabf5f34cb638b6a324e3f2fb4663984771973fa2
1,680,406,2349,0,0,0,38,38,38,0,0,0,0,0,0,681,406,2349,msdb,10/23/2020 14:25:02,c2068250b7cc9d292f7e8ccbea5c8cfa15cc9d55d935d540f6a5959ba896e626
4023,157743,10,3639,0,0,48,12220,3,20,22,0,5,0,0,0,160255,10,65613,StackOverflow2010,10/23/2020 14:25:02,7bd85c3a6dea7b00a99fe584b38041eb067ce328c3855a48a18300949fee1f79
5,1667,133,1587,0,0,0,30,6,6,0,0,0,0,0,0,1669,133,1588,msdb,10/23/2020 14:25:02,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
1,1157,859,180185,0,0,0,6,0,94,0,0,0,0,0,0,1157,861,190587,msdb,10/23/2020 14:25:02,ed4260ca6c4d3f06ce4cc514996ce13c1d2d5ef2fcd4147a8f22df8801a07277
2,2718,767,3537,0,0,0,12,6,23,0,0,1,0,0,0,2720,768,62564,msdb,10/23/2020 14:25:02,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
2,1616,526,1441,0,0,0,344,172,172,0,0,0,0,0,0,1617,526,1441,,10/23/2020 14:25:02,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
5400,296911,20,9394,0,0,32,17147,3,19,131,0,5,0,0,0,306477,20,22739,StackOverflow2010,10/23/2020 14:26:02,8041c5cad44dab055bd9bc1e954d3a74e4fb91dcb975df7f14c429ffdd7e7d2a
51,1424958,23608,92218,0,0,49,30662,601,683,5,0,2,0,0,0,2448321,23704,294711,StackOverflow2010,10/23/2020 14:26:02,1d7cf63d199727bb4ec1db1ae42ef552ddd7f7597724dbbf1cdf8132bb6c9f29
1,74,50,153,0,0,0,0,0,0,0,0,0,0,0,0,75,50,154,msdb,10/23/2020 14:26:02,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
2,962,298,652,0,0,0,344,172,172,0,0,0,0,0,0,963,298,653,,10/23/2020 14:26:02,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,79,37,346,0,0,0,0,0,0,0,0,0,0,0,0,80,37,347,msdb,10/23/2020 14:26:02,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,1711,126,2065,0,0,0,17,8,25,0,0,1,0,0,0,1712,924,2065,msdb,10/23/2020 14:26:02,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
60,61517,623,4292,0,0,32,23693,393,441,1,0,3,0,0,0,61538,623,7078,StackOverflow2010,10/23/2020 14:26:02,bbba4f7ad05635c0393dae6ac9d92f71032803b6bdf01811d2abf0e972d19e9f
115,141509,755,11849,0,0,4294,102660,890,2106,5,0,2,0,0,0,141554,755,98722,StackOverflow2010,10/23/2020 14:26:02,6a4af36b02c067611b0aef9944806ad5ac66eb40377854b93132a8a691d4dcba
2,157,43,87,0,0,0,4,2,2,0,0,0,0,0,0,158,43,88,,10/23/2020 14:26:02,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
2,13757,4318,243289,0,0,0,34,17,171,0,0,0,0,0,0,223338,4380,649460,msdb,10/23/2020 14:26:02,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
2,101,41,305,0,0,0,6,3,3,0,0,0,0,0,0,101,41,306,master,10/23/2020 14:26:02,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
44,89644111,1975165,2150468,0,0,1,1195014,25112,27411,1,0,2,0,0,0,64095818,1028638,2853384,StackOverflow2010,10/23/2020 14:26:02,01873393c7f73f1b56862ea208bd777197c2ec10085b397e384cefa9e06602bd
2,1586,482,1313,0,0,0,344,172,172,0,0,0,0,0,0,1587,482,1314,,10/23/2020 14:26:02,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
2,1247,168,1161,0,0,0,12,0,6,0,0,0,0,0,0,1250,241,1162,msdb,10/23/2020 14:26:02,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
4,3833,649,11372,0,0,8,579,144,156,0,0,0,0,0,0,3836,649,11373,msdb,10/23/2020 14:26:02,7447b4a697ce6d65385f4e9fbd91d6b04f7d1dd9714c49169e9e2bc074ead2ed
2,437,113,529,0,0,0,10,5,85,0,0,0,0,0,0,437,113,530,msdb,10/23/2020 14:26:02,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
1,1226,457,1781,0,0,0,6,0,6,0,0,0,0,0,0,1227,644,1782,msdb,10/23/2020 14:26:02,71f072da84be4d1c7ae55257c696834aded2c55c90e6797ee3a048fa45e0c84b
2,65,18,101,0,0,0,6,3,4,0,0,0,0,0,0,65,18,101,msdb,10/23/2020 14:26:02,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
1,2586,1925,83806,0,0,0,20,5,90,0,0,1,0,0,0,2587,1926,88271,msdb,10/23/2020 14:26:02,a22e32e9776753c21d82f4beabf5f34cb638b6a324e3f2fb4663984771973fa2
1,648,406,2349,0,0,0,38,38,38,0,0,0,0,0,0,648,406,2349,msdb,10/23/2020 14:26:02,c2068250b7cc9d292f7e8ccbea5c8cfa15cc9d55d935d540f6a5959ba896e626
6082,210120,10,3639,0,0,48,18465,3,20,31,0,5,0,0,0,211419,10,65613,StackOverflow2010,10/23/2020 14:26:02,7bd85c3a6dea7b00a99fe584b38041eb067ce328c3855a48a18300949fee1f79
5,1763,133,1587,0,0,0,30,6,6,0,0,0,0,0,0,1765,133,1588,msdb,10/23/2020 14:26:02,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
1,1239,859,180185,0,0,0,6,0,94,0,0,0,0,0,0,1242,861,190587,msdb,10/23/2020 14:26:02,ed4260ca6c4d3f06ce4cc514996ce13c1d2d5ef2fcd4147a8f22df8801a07277
2,2445,767,3537,0,0,0,12,6,23,0,0,1,0,0,0,2446,768,62564,msdb,10/23/2020 14:26:02,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
2,11534,3362,41344,0,0,0,26,13,13,0,0,0,0,0,0,184502,3407,387767,msdb,10/23/2020 14:26:02,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,1675,526,1441,0,0,0,344,172,172,0,0,0,0,0,0,1676,526,1441,,10/23/2020 14:26:02,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
5103,331276,20,9394,0,0,32,16229,3,19,121,0,5,0,0,0,368888,20,22739,StackOverflow2010,10/23/2020 14:27:02,8041c5cad44dab055bd9bc1e954d3a74e4fb91dcb975df7f14c429ffdd7e7d2a
57,1664174,23608,92218,0,0,49,34257,601,683,2,0,2,0,0,0,3013735,23704,294711,StackOverflow2010,10/23/2020 14:27:02,1d7cf63d199727bb4ec1db1ae42ef552ddd7f7597724dbbf1cdf8132bb6c9f29
1,85,50,153,0,0,0,0,0,0,0,0,0,0,0,0,85,50,154,msdb,10/23/2020 14:27:02,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
1,495,298,652,0,0,0,172,172,172,0,0,0,0,0,0,496,298,653,,10/23/2020 14:27:02,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,89,37,346,0,0,0,0,0,0,0,0,0,0,0,0,89,37,347,msdb,10/23/2020 14:27:02,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
2,60,18,101,0,0,0,6,3,4,0,0,0,0,0,0,60,18,101,msdb,10/23/2020 14:27:02,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
39,41376,623,4292,0,0,32,15398,393,441,2,0,3,0,0,0,41389,623,7078,StackOverflow2010,10/23/2020 14:27:02,bbba4f7ad05635c0393dae6ac9d92f71032803b6bdf01811d2abf0e972d19e9f
76,102477,755,11849,0,0,4294,67837,890,2106,2,0,2,0,0,0,102514,755,98722,StackOverflow2010,10/23/2020 14:27:02,6a4af36b02c067611b0aef9944806ad5ac66eb40377854b93132a8a691d4dcba
1,57,43,87,0,0,0,2,2,2,0,0,0,0,0,0,57,43,88,,10/23/2020 14:27:02,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
2,13352,4318,243289,0,0,0,34,17,171,0,0,0,0,0,0,67607,4380,649460,msdb,10/23/2020 14:27:02,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
1,1186,126,2065,0,0,0,17,8,25,0,0,1,0,0,0,1188,924,2065,msdb,10/23/2020 14:27:02,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
2,12729,3362,41344,0,0,0,26,13,13,0,0,0,0,0,0,73606,3407,387767,msdb,10/23/2020 14:27:02,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,136,41,305,0,0,0,6,3,3,0,0,0,0,0,0,138,41,306,master,10/23/2020 14:27:02,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
48,98153221,1975165,2150468,0,0,1,1307209,25112,27539,1,0,2,0,0,0,64555863,1028638,2853384,StackOverflow2010,10/23/2020 14:27:02,01873393c7f73f1b56862ea208bd777197c2ec10085b397e384cefa9e06602bd
1,1190,457,1781,0,0,0,6,0,6,0,0,0,0,0,0,1192,644,1782,msdb,10/23/2020 14:27:02,71f072da84be4d1c7ae55257c696834aded2c55c90e6797ee3a048fa45e0c84b
2,955,168,1161,0,0,0,12,0,6,0,0,0,0,0,0,957,241,1162,msdb,10/23/2020 14:27:02,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
4,3483,649,11372,0,0,8,582,144,156,0,0,0,0,0,0,3486,649,11373,msdb,10/23/2020 14:27:02,7447b4a697ce6d65385f4e9fbd91d6b04f7d1dd9714c49169e9e2bc074ead2ed
1,182,113,529,0,0,0,5,5,85,0,0,0,0,0,0,183,113,530,msdb,10/23/2020 14:27:02,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
1,796,482,1313,0,0,0,172,172,172,0,0,0,0,0,0,797,482,1314,,10/23/2020 14:27:02,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
1,852,526,1441,0,0,0,172,172,172,0,0,0,0,0,0,852,526,1441,,10/23/2020 14:27:02,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
1,2965,1925,83806,0,0,0,20,5,90,0,0,1,0,0,0,2967,1926,88271,msdb,10/23/2020 14:27:02,a22e32e9776753c21d82f4beabf5f34cb638b6a324e3f2fb4663984771973fa2
1,658,406,2349,0,0,0,38,38,38,0,0,0,0,0,0,658,406,2349,msdb,10/23/2020 14:27:02,c2068250b7cc9d292f7e8ccbea5c8cfa15cc9d55d935d540f6a5959ba896e626
4495,159002,10,3639,0,0,48,13650,3,20,24,0,5,0,0,0,159960,10,65613,StackOverflow2010,10/23/2020 14:27:02,7bd85c3a6dea7b00a99fe584b38041eb067ce328c3855a48a18300949fee1f79
5,1432,133,1587,0,0,0,30,6,6,0,0,0,0,0,0,1434,133,1588,msdb,10/23/2020 14:27:02,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
1,1192,859,180185,0,0,0,6,0,94,0,0,0,0,0,0,1193,861,190587,msdb,10/23/2020 14:27:02,ed4260ca6c4d3f06ce4cc514996ce13c1d2d5ef2fcd4147a8f22df8801a07277
